,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,defense,experience_growth,height_m,hp,name,sp_attack,sp_defense,speed,type1,type2,weight_kg,is_legendary
563,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,78,7680,70,355,0.45,103,1000000,0.7,54,Tirtouga,53,45,22,water,rock,16.5,0
564,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,108,7680,70,495,0.45,133,1000000,1.2,74,Carracosta,83,65,32,water,rock,81.0,0
565,0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,2.0,2.0,2.0,112,7680,70,401,0.45,45,1000000,0.5,55,Archen,74,45,70,rock,flying,9.5,0
566,0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,2.0,2.0,2.0,140,7680,70,567,0.45,65,1000000,1.4,75,Archeops,112,65,110,rock,flying,32.0,0
567,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,50,5120,70,329,1.9,62,1000000,0.6,50,Trubbish,40,62,65,poison,none,31.0,0
568,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,95,5120,70,474,0.6,82,1000000,1.9,80,Garbodor,60,82,75,poison,none,107.3,0
569,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,65,6400,70,330,0.75,40,1059860,0.7,40,Zorua,80,40,65,dark,none,12.5,0
570,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,105,5120,70,510,0.45,60,1059860,1.6,60,Zoroark,120,60,105,dark,none,81.1,0
571,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,3840,70,300,2.55,40,800000,0.4,55,Minccino,40,40,75,normal,none,5.8,0
572,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95,3840,70,470,0.6,60,800000,0.5,75,Cinccino,65,60,115,normal,none,7.5,0
573,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,30,5120,70,290,2.0,50,1059860,0.4,45,Gothita,55,65,45,psychic,none,5.8,0
574,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,45,5120,70,390,1.0,70,1059860,0.7,60,Gothorita,75,85,55,psychic,none,18.0,0
575,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,55,5120,70,490,0.5,95,1059860,1.5,70,Gothitelle,95,110,65,psychic,none,44.0,0
576,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,30,5120,70,290,2.0,40,1059860,0.3,45,Solosis,105,50,20,psychic,none,1.0,0
577,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,40,5120,70,370,1.0,50,1059860,0.6,65,Duosion,125,60,30,psychic,none,8.0,0
578,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,65,5120,70,490,0.5,75,1059860,1.0,110,Reuniclus,125,85,30,psychic,none,20.1,0
579,0.5,1.0,1.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,44,5120,70,305,1.9,50,1000000,0.5,62,Ducklett,44,50,55,water,flying,5.5,0
580,0.5,1.0,1.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,87,5120,70,473,0.45,63,1000000,1.3,75,Swanna,87,63,98,water,flying,24.2,0
581,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,50,5120,70,305,2.55,50,1250000,0.4,36,Vanillite,65,60,44,ice,none,5.7,0
582,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,65,5120,70,395,1.2,65,1250000,1.1,51,Vanillish,80,75,59,ice,none,41.0,0
583,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,95,5120,70,535,0.45,85,1250000,1.3,71,Vanilluxe,110,95,79,ice,none,57.5,0
584,2.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,0.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,60,5120,70,335,1.9,50,1000000,0.6,60,Deerling,40,50,75,normal,grass,19.5,0
585,2.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,0.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,100,5120,70,475,0.75,70,1000000,1.9,80,Sawsbuck,60,70,95,normal,grass,92.5,0
586,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,75,5120,70,428,2.0,60,1000000,0.4,55,Emolga,75,60,103,electric,flying,5.0,0
587,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,75,3840,70,315,2.0,45,1000000,0.5,50,Karrablast,40,45,60,bug,none,5.9,0
588,0.5,1.0,0.5,1.0,0.5,1.0,4.0,1.0,1.0,0.25,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,135,3840,70,495,0.75,105,1000000,1.0,70,Escavalier,60,105,20,bug,steel,33.0,0
589,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,55,5120,70,294,1.9,45,1000000,0.2,69,Foongus,55,55,15,grass,poison,1.0,0
590,1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,85,5120,70,464,0.75,70,1000000,0.6,114,Amoonguss,85,80,30,grass,poison,10.5,0
591,0.5,2.0,1.0,2.0,1.0,0.0,0.5,1.0,2.0,2.0,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.5,40,5120,70,335,1.9,50,1000000,1.2,55,Frillish,65,85,40,water,ghost,33.0,0
592,0.5,2.0,1.0,2.0,1.0,0.0,0.5,1.0,2.0,2.0,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.5,60,5120,70,480,0.6,70,1000000,2.2,100,Jellicent,85,105,60,water,ghost,135.0,0
593,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,75,10240,70,470,0.75,80,800000,1.2,165,Alomomola,40,45,65,water,none,31.6,0
594,1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,47,5120,70,319,1.9,50,1000000,0.1,50,Joltik,57,50,65,bug,electric,0.6,0
595,1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,77,5120,70,472,0.75,60,1000000,0.8,70,Galvantula,97,60,108,bug,electric,14.3,0
596,1.0,1.0,0.5,0.5,0.5,2.0,4.0,1.0,1.0,0.25,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,50,5120,70,305,2.55,91,1000000,0.6,44,Ferroseed,24,86,10,grass,steel,18.8,0
597,1.0,1.0,0.5,0.5,0.5,2.0,4.0,1.0,1.0,0.25,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,94,5120,70,489,0.9,131,1000000,1.0,74,Ferrothorn,54,116,20,grass,steel,110.0,0
598,0.5,1.0,0.5,1.0,0.5,2.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,55,5120,70,300,1.3,70,1059860,0.3,40,Klink,45,60,30,steel,none,21.0,0
599,0.5,1.0,0.5,1.0,0.5,2.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,80,5120,70,440,0.6,95,1059860,0.6,60,Klang,70,85,50,steel,none,51.0,0
600,0.5,1.0,0.5,1.0,0.5,2.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,100,5120,70,520,0.3,115,1059860,0.6,60,Klinklang,70,85,90,steel,none,81.0,0
601,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,55,5120,70,275,1.9,40,1250000,0.2,35,Tynamo,45,40,60,electric,none,0.3,0
602,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,85,5120,70,405,0.6,70,1250000,1.2,65,Eelektrik,75,70,40,electric,none,22.0,0
603,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,115,5120,70,515,0.3,80,1250000,2.1,85,Eelektross,105,80,50,electric,none,80.5,0
604,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,55,5120,70,335,2.55,55,1000000,0.5,55,Elgyem,85,55,30,psychic,none,9.0,0
605,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,75,5120,70,485,0.9,75,1000000,1.0,75,Beheeyem,125,95,40,psychic,none,34.5,0
606,0.25,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,30,5120,70,275,1.9,55,1059860,0.3,50,Litwick,65,55,20,ghost,fire,3.1,0
607,0.25,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,40,5120,70,370,0.9,60,1059860,0.6,60,Lampent,95,60,55,ghost,fire,13.0,0
608,0.25,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,55,5120,70,520,0.45,90,1059860,1.0,60,Chandelure,145,90,80,ghost,fire,34.3,0
609,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,87,10240,35,320,0.75,60,1250000,0.6,46,Axew,30,40,57,dragon,none,18.0,0
610,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,117,10240,35,410,0.6,70,1250000,1.0,66,Fraxure,40,50,67,dragon,none,36.0,0
611,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,147,10240,35,540,0.45,90,1250000,1.8,76,Haxorus,60,70,97,dragon,none,105.5,0
612,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,70,5120,70,305,1.2,40,1000000,0.5,55,Cubchoo,60,40,40,ice,none,8.5,0
613,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,130,5120,70,505,0.6,80,1000000,2.6,95,Beartic,70,80,50,ice,none,260.0,0
614,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,50,6400,70,515,0.25,50,1000000,1.1,80,Cryogonal,95,135,105,ice,none,148.0,0
615,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,40,3840,70,305,2.0,85,1000000,0.4,50,Shelmet,40,65,25,bug,none,7.7,0
616,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,70,3840,70,495,0.75,40,1000000,0.8,80,Accelgor,100,60,145,bug,none,25.3,0
617,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0,66,5120,70,471,0.75,84,1000000,0.7,109,Stunfisk,81,99,32,ground,electric,11.0,0
618,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,85,6400,70,350,1.8,50,1059860,0.9,45,Mienfoo,55,50,65,fighting,none,20.0,0
619,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,125,6400,70,510,0.45,60,1059860,1.4,65,Mienshao,95,60,105,fighting,none,35.5,0
620,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,120,7680,70,485,0.45,90,1000000,1.6,77,Druddigon,60,90,48,dragon,none,139.0,0
621,0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.25,1.0,0.5,1.0,2.0,74,6400,70,303,1.9,50,1000000,1.0,59,Golett,35,50,35,ground,ghost,92.0,0
622,0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.25,1.0,0.5,1.0,2.0,124,6400,70,483,0.9,80,1000000,2.8,89,Golurk,55,80,55,ground,ghost,330.0,0
623,1.0,0.5,0.5,1.0,1.0,4.0,2.0,0.5,0.5,0.5,2.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,85,5120,35,340,1.2,70,1000000,0.5,45,Pawniard,40,40,60,dark,steel,10.2,0
624,1.0,0.5,0.5,1.0,1.0,4.0,2.0,0.5,0.5,0.5,2.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,125,5120,35,490,0.45,100,1000000,1.6,65,Bisharp,60,70,70,dark,steel,70.0,0
625,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110,5120,70,490,0.45,95,1000000,1.6,95,Bouffalant,40,95,55,normal,none,94.6,0
626,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,83,5120,70,350,1.9,50,1250000,0.5,70,Rufflet,37,50,60,normal,flying,10.5,0
627,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,123,5120,70,510,0.6,75,1250000,1.5,100,Braviary,57,75,80,normal,flying,41.0,0
628,1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,55,5120,35,370,1.9,75,1250000,0.5,70,Vullaby,45,65,60,dark,flying,9.0,0
629,1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,65,5120,35,510,0.6,105,1250000,1.2,110,Mandibuzz,55,95,80,dark,flying,39.5,0
630,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,97,5120,70,484,0.9,66,1000000,1.4,85,Heatmor,105,66,65,fire,none,58.0,0
631,0.5,1.0,0.5,1.0,0.5,1.0,4.0,1.0,1.0,0.25,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,109,5120,70,484,0.9,112,1000000,0.3,58,Durant,48,48,109,bug,steel,33.0,0
632,2.0,0.5,2.0,0.5,4.0,2.0,0.5,1.0,0.5,0.5,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,65,10240,35,300,0.45,50,1250000,0.8,52,Deino,45,50,38,dark,dragon,17.3,0
633,2.0,0.5,2.0,0.5,4.0,2.0,0.5,1.0,0.5,0.5,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,85,10240,35,420,0.45,70,1250000,1.4,72,Zweilous,65,70,58,dark,dragon,50.0,0
634,2.0,0.5,2.0,0.5,4.0,2.0,0.5,1.0,0.5,0.5,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,105,10240,35,600,0.45,90,1250000,1.8,92,Hydreigon,125,90,98,dark,dragon,160.0,0
635,0.5,1.0,1.0,1.0,0.5,0.5,1.0,2.0,1.0,0.25,1.0,0.5,1.0,1.0,1.0,4.0,0.5,2.0,85,10240,70,360,0.45,55,1250000,1.1,55,Larvesta,50,55,60,bug,fire,28.8,0
636,0.5,1.0,1.0,1.0,0.5,0.5,1.0,2.0,1.0,0.25,1.0,0.5,1.0,1.0,1.0,4.0,0.5,2.0,60,10240,70,550,0.15,65,1250000,1.6,85,Volcarona,135,105,100,bug,fire,46.0,0
637,0.25,0.5,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,2.0,0.5,0.5,0.0,1.0,0.25,0.5,1.0,90,20480,35,580,0.03,129,1250000,2.1,91,Cobalion,90,72,108,steel,fighting,250.0,1
638,0.5,0.5,1.0,1.0,2.0,2.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,0.5,2.0,2.0,129,20480,35,580,0.03,90,1250000,1.9,91,Terrakion,72,90,108,rock,fighting,260.0,1
639,1.0,0.5,1.0,0.5,2.0,1.0,2.0,4.0,1.0,0.5,0.5,2.0,1.0,2.0,2.0,0.5,1.0,0.5,90,20480,35,580,0.03,72,1250000,2.0,91,Virizion,90,129,108,grass,fighting,200.0,1
640,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,100,30720,90,580,0.03,80,1250000,1.5,79,Tornadus,110,90,121,flying,none,63.0,1
641,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,105,30720,90,580,0.03,70,1250000,1.5,79,Thundurus,145,80,101,electric,flying,61.0,1
642,0.5,1.0,2.0,0.5,1.0,1.0,0.25,1.0,1.0,0.25,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,120,30720,0,680,0.03,100,1250000,3.2,100,Reshiram,150,120,90,dragon,fire,330.0,1
643,1.0,1.0,2.0,0.25,2.0,1.0,0.5,0.5,1.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,150,30720,0,680,0.03,120,1250000,2.9,100,Zekrom,120,100,90,dragon,electric,345.0,1
644,0.5,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,4.0,1.0,0.5,1.0,1.0,1.0,2.0,145,30720,90,600,0.03,90,1250000,1.5,89,Landorus,105,80,91,ground,flying,68.0,1
645,1.0,1.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,120,30720,0,700,0.03,90,1250000,3.0,125,Kyurem,170,100,95,dragon,ice,325.0,1
646,0.5,0.5,1.0,2.0,2.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,1.0,1.0,2.0,0.5,0.5,0.5,72,20480,35,580,0.03,90,1250000,1.4,91,Keldeo,129,90,108,water,fighting,48.5,1
647,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,128,30720,100,600,0.03,90,1250000,0.6,100,Meloetta,77,77,128,normal,psychic,6.5,1
648,0.5,1.0,0.5,1.0,0.5,1.0,4.0,1.0,1.0,0.25,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,120,30720,0,600,0.03,95,1250000,1.5,71,Genesect,120,95,99,bug,steel,82.5,1
649,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,61,5120,70,313,0.45,65,1059860,0.4,56,Chespin,48,45,38,grass,none,9.0,0
650,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,78,5120,70,405,0.45,95,1059860,0.7,61,Quilladin,56,58,57,grass,none,29.0,0
651,1.0,0.5,1.0,0.5,2.0,1.0,2.0,4.0,1.0,0.5,0.5,2.0,1.0,2.0,2.0,0.5,1.0,0.5,107,5120,70,530,0.45,122,1059860,1.6,88,Chesnaught,74,75,64,grass,fighting,90.0,0
652,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,45,5120,70,307,0.45,40,1059860,0.4,40,Fennekin,62,60,60,fire,none,9.4,0
653,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,59,5120,70,409,0.45,58,1059860,1.0,59,Braixen,90,70,73,fire,none,14.5,0
654,1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,2.0,0.5,2.0,0.5,1.0,1.0,0.5,2.0,0.5,2.0,69,5120,70,534,0.45,72,1059860,1.5,75,Delphox,114,100,104,fire,psychic,39.0,0
655,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,56,5120,70,314,0.45,40,1059860,0.3,41,Froakie,62,44,71,water,none,7.0,0
656,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,63,5120,70,405,0.45,52,1059860,0.6,54,Frogadier,83,56,97,water,none,10.9,0
657,2.0,0.5,1.0,2.0,2.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.5,145,5120,70,640,0.45,67,1059860,1.5,72,Greninja,153,71,132,water,dark,40.0,0
658,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36,3840,70,237,2.55,38,1000000,0.4,38,Bunnelby,32,36,57,normal,none,5.0,0
659,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,56,3840,70,423,1.27,77,1000000,1.0,85,Diggersby,50,77,78,normal,ground,42.4,0
660,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,50,3840,70,278,2.55,43,1059860,0.3,45,Fletchling,40,38,62,normal,flying,1.7,0
661,0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,73,3840,70,382,1.2,55,1059860,0.7,62,Fletchinder,56,52,84,fire,flying,16.0,0
662,0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,81,3840,70,499,0.45,71,1059860,1.2,78,Talonflame,74,69,126,fire,flying,24.5,0
663,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,35,3840,70,200,2.55,40,1000000,0.3,38,Scatterbug,27,25,35,bug,none,2.5,0
664,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,22,3840,70,213,1.2,60,1000000,0.3,45,Spewpa,27,30,29,bug,none,8.4,0
665,0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,52,3840,70,411,0.45,50,1000000,1.2,80,Vivillon,90,50,89,bug,flying,17.0,0
666,0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,50,5120,70,369,2.2,58,1059860,0.6,62,Litleo,73,54,72,fire,normal,13.5,0
667,0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,68,5120,70,507,0.65,72,1059860,1.5,86,Pyroar,109,66,106,fire,normal,81.5,0
668,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,38,5120,70,303,2.25,39,1000000,0.1,44,Flabébé,61,79,42,fairy,none,0.1,0
669,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,65,5120,70,551,1.2,67,1000000,0.2,74,Floette,125,128,92,fairy,none,0.9,0
670,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,65,5120,70,552,0.45,68,1000000,1.1,78,Florges,112,154,75,fairy,none,10.0,0
671,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,65,5120,70,350,2.0,48,1000000,0.9,66,Skiddo,62,57,52,grass,none,31.0,0
672,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,100,5120,70,531,0.45,62,1000000,1.7,123,Gogoat,97,81,68,grass,none,91.0,0
673,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,82,6400,70,348,2.2,62,1000000,0.6,67,Pancham,46,48,43,fighting,none,8.0,0
674,1.0,0.25,1.0,1.0,4.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,124,6400,70,495,0.65,78,1000000,2.1,95,Pangoro,69,71,58,fighting,dark,136.0,0
