against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_happiness,base_total,defense,height_m,hp,name,sp_attack,sp_defense,speed,type1,type2,weight_kg,is_legendary,capture_rate_bin,experience_growth_bin
1.0,0.25,1.0,1.0,4.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,75,35,348,70,0.6,50,Scraggy,35,70,48,dark,fighting,11.8,0,1.5-2.0,Below 1.1M
1.0,0.25,1.0,1.0,4.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,90,70,488,115,1.1,65,Scrafty,45,115,58,dark,fighting,30.0,0,0.5-1,Below 1.1M
1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,58,70,490,80,1.4,72,Sigilyph,103,80,97,psychic,flying,14.0,0,0-0.5,Below 1.1M
0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,30,70,303,85,0.5,38,Yamask,55,65,30,ghost,none,1.5,0,1.5-2.0,Below 1.1M
0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,50,70,483,145,1.7,58,Cofagrigus,95,105,30,ghost,none,76.5,0,0.5-1,Below 1.1M
1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,78,70,355,103,0.7,54,Tirtouga,53,45,22,water,rock,16.5,0,0-0.5,Below 1.1M
1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,108,70,495,133,1.2,74,Carracosta,83,65,32,water,rock,81.0,0,0-0.5,Below 1.1M
0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,2.0,2.0,2.0,112,70,401,45,0.5,55,Archen,74,45,70,rock,flying,9.5,0,0-0.5,Below 1.1M
0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,2.0,2.0,2.0,140,70,567,65,1.4,75,Archeops,112,65,110,rock,flying,32.0,0,0-0.5,Below 1.1M
0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,50,70,329,62,0.6,50,Trubbish,40,62,65,poison,none,31.0,0,1.5-2.0,Below 1.1M
0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,95,70,474,82,1.9,80,Garbodor,60,82,75,poison,none,107.3,0,0.5-1,Below 1.1M
2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,65,70,330,40,0.7,40,Zorua,80,40,65,dark,none,12.5,0,0.5-1,Below 1.1M
2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,105,70,510,60,1.6,60,Zoroark,120,60,105,dark,none,81.1,0,0-0.5,Below 1.1M
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50,70,300,40,0.4,55,Minccino,40,40,75,normal,none,5.8,0,2.5+,Below 1.1M
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,95,70,470,60,0.5,75,Cinccino,65,60,115,normal,none,7.5,0,0.5-1,Below 1.1M
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,30,70,290,50,0.4,45,Gothita,55,65,45,psychic,none,5.8,0,1.5-2.0,Below 1.1M
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,45,70,390,70,0.7,60,Gothorita,75,85,55,psychic,none,18.0,0,0.5-1,Below 1.1M
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,55,70,490,95,1.5,70,Gothitelle,95,110,65,psychic,none,44.0,0,0-0.5,Below 1.1M
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,30,70,290,40,0.3,45,Solosis,105,50,20,psychic,none,1.0,0,1.5-2.0,Below 1.1M
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,40,70,370,50,0.6,65,Duosion,125,60,30,psychic,none,8.0,0,0.5-1,Below 1.1M
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,65,70,490,75,1.0,110,Reuniclus,125,85,30,psychic,none,20.1,0,0-0.5,Below 1.1M
0.5,1.0,1.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,44,70,305,50,0.5,62,Ducklett,44,50,55,water,flying,5.5,0,1.5-2.0,Below 1.1M
0.5,1.0,1.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,87,70,473,63,1.3,75,Swanna,87,63,98,water,flying,24.2,0,0-0.5,Below 1.1M
1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,50,70,305,50,0.4,36,Vanillite,65,60,44,ice,none,5.7,0,2.5+,Above 1.1M
1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,65,70,395,65,1.1,51,Vanillish,80,75,59,ice,none,41.0,0,1-1.5,Above 1.1M
1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,95,70,535,85,1.3,71,Vanilluxe,110,95,79,ice,none,57.5,0,0-0.5,Above 1.1M
2.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,0.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,60,70,335,50,0.6,60,Deerling,40,50,75,normal,grass,19.5,0,1.5-2.0,Below 1.1M
2.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,0.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,100,70,475,70,1.9,80,Sawsbuck,60,70,95,normal,grass,92.5,0,0.5-1,Below 1.1M
0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,75,70,428,60,0.4,55,Emolga,75,60,103,electric,flying,5.0,0,1.5-2.0,Below 1.1M
1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,75,70,315,45,0.5,50,Karrablast,40,45,60,bug,none,5.9,0,1.5-2.0,Below 1.1M
0.5,1.0,0.5,1.0,0.5,1.0,4.0,1.0,1.0,0.25,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,135,70,495,105,1.0,70,Escavalier,60,105,20,bug,steel,33.0,0,0.5-1,Below 1.1M
1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,55,70,294,45,0.2,69,Foongus,55,55,15,grass,poison,1.0,0,1.5-2.0,Below 1.1M
1.0,1.0,1.0,0.5,0.5,0.5,2.0,2.0,1.0,0.25,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,85,70,464,70,0.6,114,Amoonguss,85,80,30,grass,poison,10.5,0,0.5-1,Below 1.1M
0.5,2.0,1.0,2.0,1.0,0.0,0.5,1.0,2.0,2.0,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.5,40,70,335,50,1.2,55,Frillish,65,85,40,water,ghost,33.0,0,1.5-2.0,Below 1.1M
0.5,2.0,1.0,2.0,1.0,0.0,0.5,1.0,2.0,2.0,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.5,60,70,480,70,2.2,100,Jellicent,85,105,60,water,ghost,135.0,0,0.5-1,Below 1.1M
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,75,70,470,80,1.2,165,Alomomola,40,45,65,water,none,31.6,0,0.5-1,Below 1.1M
1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,47,70,319,50,0.1,50,Joltik,57,50,65,bug,electric,0.6,0,1.5-2.0,Below 1.1M
1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,77,70,472,60,0.8,70,Galvantula,97,60,108,bug,electric,14.3,0,0.5-1,Below 1.1M
1.0,1.0,0.5,0.5,0.5,2.0,4.0,1.0,1.0,0.25,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,50,70,305,91,0.6,44,Ferroseed,24,86,10,grass,steel,18.8,0,2.5+,Below 1.1M
1.0,1.0,0.5,0.5,0.5,2.0,4.0,1.0,1.0,0.25,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,94,70,489,131,1.0,74,Ferrothorn,54,116,20,grass,steel,110.0,0,0.5-1,Below 1.1M
0.5,1.0,0.5,1.0,0.5,2.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,55,70,300,70,0.3,40,Klink,45,60,30,steel,none,21.0,0,1-1.5,Below 1.1M
0.5,1.0,0.5,1.0,0.5,2.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,80,70,440,95,0.6,60,Klang,70,85,50,steel,none,51.0,0,0.5-1,Below 1.1M
0.5,1.0,0.5,1.0,0.5,2.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,100,70,520,115,0.6,60,Klinklang,70,85,90,steel,none,81.0,0,0-0.5,Below 1.1M
1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,55,70,275,40,0.2,35,Tynamo,45,40,60,electric,none,0.3,0,1.5-2.0,Above 1.1M
1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,85,70,405,70,1.2,65,Eelektrik,75,70,40,electric,none,22.0,0,0.5-1,Above 1.1M
1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,115,70,515,80,2.1,85,Eelektross,105,80,50,electric,none,80.5,0,0-0.5,Above 1.1M
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,55,70,335,55,0.5,55,Elgyem,85,55,30,psychic,none,9.0,0,2.5+,Below 1.1M
2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,75,70,485,75,1.0,75,Beheeyem,125,95,40,psychic,none,34.5,0,0.5-1,Below 1.1M
0.25,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,30,70,275,55,0.3,50,Litwick,65,55,20,ghost,fire,3.1,0,1.5-2.0,Below 1.1M
0.25,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,40,70,370,60,0.6,60,Lampent,95,60,55,ghost,fire,13.0,0,0.5-1,Below 1.1M
0.25,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,55,70,520,90,1.0,60,Chandelure,145,90,80,ghost,fire,34.3,0,0-0.5,Below 1.1M
1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,87,35,320,60,0.6,46,Axew,30,40,57,dragon,none,18.0,0,0.5-1,Above 1.1M
1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,117,35,410,70,1.0,66,Fraxure,40,50,67,dragon,none,36.0,0,0.5-1,Above 1.1M
1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,147,35,540,90,1.8,76,Haxorus,60,70,97,dragon,none,105.5,0,0-0.5,Above 1.1M
1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,70,70,305,40,0.5,55,Cubchoo,60,40,40,ice,none,8.5,0,1-1.5,Below 1.1M
1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,130,70,505,80,2.6,95,Beartic,70,80,50,ice,none,260.0,0,0.5-1,Below 1.1M
1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,50,70,515,50,1.1,80,Cryogonal,95,135,105,ice,none,148.0,0,0-0.5,Below 1.1M
1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,40,70,305,85,0.4,50,Shelmet,40,65,25,bug,none,7.7,0,1.5-2.0,Below 1.1M
1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,70,70,495,40,0.8,80,Accelgor,100,60,145,bug,none,25.3,0,0.5-1,Below 1.1M
1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0,66,70,471,84,0.7,109,Stunfisk,81,99,32,ground,electric,11.0,0,0.5-1,Below 1.1M
0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,85,70,350,50,0.9,45,Mienfoo,55,50,65,fighting,none,20.0,0,1.5-2.0,Below 1.1M
0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,125,70,510,60,1.4,65,Mienshao,95,60,105,fighting,none,35.5,0,0-0.5,Below 1.1M
1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,120,70,485,90,1.6,77,Druddigon,60,90,48,dragon,none,139.0,0,0-0.5,Below 1.1M
0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.25,1.0,0.5,1.0,2.0,74,70,303,50,1.0,59,Golett,35,50,35,ground,ghost,92.0,0,1.5-2.0,Below 1.1M
0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.25,1.0,0.5,1.0,2.0,124,70,483,80,2.8,89,Golurk,55,80,55,ground,ghost,330.0,0,0.5-1,Below 1.1M
1.0,0.5,0.5,1.0,1.0,4.0,2.0,0.5,0.5,0.5,2.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,85,35,340,70,0.5,45,Pawniard,40,40,60,dark,steel,10.2,0,1-1.5,Below 1.1M
1.0,0.5,0.5,1.0,1.0,4.0,2.0,0.5,0.5,0.5,2.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,125,35,490,100,1.6,65,Bisharp,60,70,70,dark,steel,70.0,0,0-0.5,Below 1.1M
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110,70,490,95,1.6,95,Bouffalant,40,95,55,normal,none,94.6,0,0-0.5,Below 1.1M
0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,83,70,350,50,0.5,70,Rufflet,37,50,60,normal,flying,10.5,0,1.5-2.0,Above 1.1M
0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,123,70,510,75,1.5,100,Braviary,57,75,80,normal,flying,41.0,0,0.5-1,Above 1.1M
1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,55,35,370,75,0.5,70,Vullaby,45,65,60,dark,flying,9.0,0,1.5-2.0,Above 1.1M
1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,65,35,510,105,1.2,110,Mandibuzz,55,95,80,dark,flying,39.5,0,0.5-1,Above 1.1M
0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,97,70,484,66,1.4,85,Heatmor,105,66,65,fire,none,58.0,0,0.5-1,Below 1.1M
0.5,1.0,0.5,1.0,0.5,1.0,4.0,1.0,1.0,0.25,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,109,70,484,112,0.3,58,Durant,48,48,109,bug,steel,33.0,0,0.5-1,Below 1.1M
2.0,0.5,2.0,0.5,4.0,2.0,0.5,1.0,0.5,0.5,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,65,35,300,50,0.8,52,Deino,45,50,38,dark,dragon,17.3,0,0-0.5,Above 1.1M
2.0,0.5,2.0,0.5,4.0,2.0,0.5,1.0,0.5,0.5,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,85,35,420,70,1.4,72,Zweilous,65,70,58,dark,dragon,50.0,0,0-0.5,Above 1.1M
2.0,0.5,2.0,0.5,4.0,2.0,0.5,1.0,0.5,0.5,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,105,35,600,90,1.8,92,Hydreigon,125,90,98,dark,dragon,160.0,0,0-0.5,Above 1.1M
0.5,1.0,1.0,1.0,0.5,0.5,1.0,2.0,1.0,0.25,1.0,0.5,1.0,1.0,1.0,4.0,0.5,2.0,85,70,360,55,1.1,55,Larvesta,50,55,60,bug,fire,28.8,0,0-0.5,Above 1.1M
0.5,1.0,1.0,1.0,0.5,0.5,1.0,2.0,1.0,0.25,1.0,0.5,1.0,1.0,1.0,4.0,0.5,2.0,60,70,550,65,1.6,85,Volcarona,135,105,100,bug,fire,46.0,0,0-0.5,Above 1.1M
0.25,0.5,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,2.0,0.5,0.5,0.0,1.0,0.25,0.5,1.0,90,35,580,129,2.1,91,Cobalion,90,72,108,steel,fighting,250.0,1,0-0.5,Above 1.1M
0.5,0.5,1.0,1.0,2.0,2.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,0.5,2.0,2.0,129,35,580,90,1.9,91,Terrakion,72,90,108,rock,fighting,260.0,1,0-0.5,Above 1.1M
1.0,0.5,1.0,0.5,2.0,1.0,2.0,4.0,1.0,0.5,0.5,2.0,1.0,2.0,2.0,0.5,1.0,0.5,90,35,580,72,2.0,91,Virizion,90,129,108,grass,fighting,200.0,1,0-0.5,Above 1.1M
0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,100,90,580,80,1.5,79,Tornadus,110,90,121,flying,none,63.0,1,0-0.5,Above 1.1M
0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,105,90,580,70,1.5,79,Thundurus,145,80,101,electric,flying,61.0,1,0-0.5,Above 1.1M
0.5,1.0,2.0,0.5,1.0,1.0,0.25,1.0,1.0,0.25,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,120,0,680,100,3.2,100,Reshiram,150,120,90,dragon,fire,330.0,1,0-0.5,Above 1.1M
1.0,1.0,2.0,0.25,2.0,1.0,0.5,0.5,1.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,150,0,680,120,2.9,100,Zekrom,120,100,90,dragon,electric,345.0,1,0-0.5,Above 1.1M
0.5,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,4.0,1.0,0.5,1.0,1.0,1.0,2.0,145,90,600,90,1.5,89,Landorus,105,80,91,ground,flying,68.0,1,0-0.5,Above 1.1M
1.0,1.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,120,0,700,90,3.0,125,Kyurem,170,100,95,dragon,ice,325.0,1,0-0.5,Above 1.1M
0.5,0.5,1.0,2.0,2.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,1.0,1.0,2.0,0.5,0.5,0.5,72,35,580,90,1.4,91,Keldeo,129,90,108,water,fighting,48.5,1,0-0.5,Above 1.1M
2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,128,100,600,90,0.6,100,Meloetta,77,77,128,normal,psychic,6.5,1,0-0.5,Above 1.1M
0.5,1.0,0.5,1.0,0.5,1.0,4.0,1.0,1.0,0.25,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,120,0,600,95,1.5,71,Genesect,120,95,99,bug,steel,82.5,1,0-0.5,Above 1.1M
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,61,70,313,65,0.4,56,Chespin,48,45,38,grass,none,9.0,0,0-0.5,Below 1.1M
2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,78,70,405,95,0.7,61,Quilladin,56,58,57,grass,none,29.0,0,0-0.5,Below 1.1M
1.0,0.5,1.0,0.5,2.0,1.0,2.0,4.0,1.0,0.5,0.5,2.0,1.0,2.0,2.0,0.5,1.0,0.5,107,70,530,122,1.6,88,Chesnaught,74,75,64,grass,fighting,90.0,0,0-0.5,Below 1.1M
0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,45,70,307,40,0.4,40,Fennekin,62,60,60,fire,none,9.4,0,0-0.5,Below 1.1M
0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,59,70,409,58,1.0,59,Braixen,90,70,73,fire,none,14.5,0,0-0.5,Below 1.1M
1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,2.0,0.5,2.0,0.5,1.0,1.0,0.5,2.0,0.5,2.0,69,70,534,72,1.5,75,Delphox,114,100,104,fire,psychic,39.0,0,0-0.5,Below 1.1M
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,56,70,314,40,0.3,41,Froakie,62,44,71,water,none,7.0,0,0-0.5,Below 1.1M
1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,63,70,405,52,0.6,54,Frogadier,83,56,97,water,none,10.9,0,0-0.5,Below 1.1M
2.0,0.5,1.0,2.0,2.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.5,145,70,640,67,1.5,72,Greninja,153,71,132,water,dark,40.0,0,0-0.5,Below 1.1M
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36,70,237,38,0.4,38,Bunnelby,32,36,57,normal,none,5.0,0,2.5+,Below 1.1M
1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,56,70,423,77,1.0,85,Diggersby,50,77,78,normal,ground,42.4,0,1-1.5,Below 1.1M
0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,50,70,278,43,0.3,45,Fletchling,40,38,62,normal,flying,1.7,0,2.5+,Below 1.1M
0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,73,70,382,55,0.7,62,Fletchinder,56,52,84,fire,flying,16.0,0,1-1.5,Below 1.1M
0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,81,70,499,71,1.2,78,Talonflame,74,69,126,fire,flying,24.5,0,0-0.5,Below 1.1M
1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,35,70,200,40,0.3,38,Scatterbug,27,25,35,bug,none,2.5,0,2.5+,Below 1.1M
1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,22,70,213,60,0.3,45,Spewpa,27,30,29,bug,none,8.4,0,1-1.5,Below 1.1M
0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,52,70,411,50,1.2,80,Vivillon,90,50,89,bug,flying,17.0,0,0-0.5,Below 1.1M
0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,50,70,369,58,0.6,62,Litleo,73,54,72,fire,normal,13.5,0,2.0-2.5,Below 1.1M
0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,68,70,507,72,1.5,86,Pyroar,109,66,106,fire,normal,81.5,0,0.5-1,Below 1.1M
0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,38,70,303,39,0.1,44,Flabébé,61,79,42,fairy,none,0.1,0,2.0-2.5,Below 1.1M
